x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2021	07	18	06	14
x	FR	2007	12	18	17	05
x	LR	2021	07	16	23	58
x	E7	2021	07	18	06	14
x	SR	968973
x	S7	2694
x	NC	386049
x	C7	0
x	FL	402266
x	F7	474
x	RR	181
x	R7	0
x	NH	85608
x	H7	409
x	BT	36230790672
x	B7	182200161
1	Rr	57226	5.906	2021
1	Rr	89380	9.224	2020
1	Rr	80088	8.265	2019
1	Rr	68927	7.113	2018
1	Rr	60168	6.209	2017
1	Rr	73316	7.566	2016
1	Rr	80796	8.338	2015
1	Rr	110773	11.432	2014
1	Rr	65173	6.726	2013
1	Rr	60742	6.269	2012
1	Rr	57015	5.884	2011
1	Rr	22139	2.285	2010
1	Rr	69710	7.194	2009
1	Rr	71820	7.412	2008
1	Rr	1700	0.175	2007
1	*BT	R	110773	2014
L	*LR	2021	07	16	23	58
L	*f	-20S	s
L	RS	260	113	103.72.146.62
L	RS	60	60	118.26.37.156
L	RS	15	15	157.230.46.106
L	RS	1431	12	216.244.66.229
L	RS	8	8	91.234.62.59
L	RS	8	8	134.209.127.243
L	RS	5	5	34.73.18.98
L	RS	139	5	162.210.196.100
L	RS	66	5	207.46.13.9
L	RS	20	4	66.249.70.126
L	RS	4	4	77.88.5.234
L	RS	27	3	66.249.70.96
L	RS	3	3	35.229.68.215
L	RS	58	3	114.119.136.128
L	RS	54	3	66.249.64.243
L	RS	6	3	66.249.64.247
L	RS	2	2	111.225.149.38
L	RS	26	2	49.7.20.28
L	RS	2	2	46.101.80.83
L	RS	2	2	162.144.82.123
L	RS	400070	212	[not listed: 73861]
K	*FR	2013	12	22	04	20
K	*LR	2021	07	16	10	36
K	*f	-30S	s
K	lRS	1	841	4	http://gtaeronautics.com/
K	lRS	1	299	2	http://gtaeronautics.com/wp-login.php
K	lRS	1	20772	2	http://www.gtaeronautics.com/
K	lRS	1	56	2	http://gtaeronautics.com/administrator/
K	lRS	1	3	1	http://www.gtaeronautics.com/themes/default/default.css
K	lRS	1	2	1	http://www.gtaeronautics.com/dialogs/internal.js
K	lRS	1	28796	0	[not listed: 4869]
E	*FR	2008	01	06	10	12
E	*LR	2021	07	06	03	56
E	*f	-30S	s
E	lSR	1	0	181	[not listed: 6]
l	*FR	2008	01	06	10	12
l	*LR	2021	07	06	03	56
l	*f	-20S	s
l	SR	0	181	[not listed: 100]
v	*f	-20B	b
v	Rb	657415	55.402	66.113.131.59
v	Rb	311558	44.598	64.41.87.40
R	*FR	2008	01	06	10	12
R	*LR	2021	07	06	03	56
R	*f	-20R	r
R	R	178	66.113.131.59
R	R	3	64.41.87.40
M	*FR	2007	12	11	00	52
M	*LR	2021	07	16	23	58
M	*f	-20R	r
M	R	302606	66.113.131.59
M	R	99660	64.41.87.40
J	*FR	2007	12	11	00	53
J	*LR	2017	03	17	18	30
J	*f	-20R	r
J	R	9	gtaeronautics
J	R	5	lorrigkj
J	R	1	rullma2063
J	R	1	administrator
J	R	1	satish
J	R	1	nnnnn
P	*FR	2021	06	28	20	52
P	*LR	2021	07	16	23	41
P	R	29	0
P	R	0	<= 0.01
P	R	554	0.01-0.02
P	R	25736	0.02-0.05
P	R	59083	0.05-0.1 
P	R	73814	0.1 -0.2 
P	R	73395	0.2 -0.5 
P	R	36938	0.5 -1   
P	R	19790	1-  2 
P	R	8510	2-  5 
P	R	4972	5- 10 
P	R	1879	10- 20 
P	R	6153	20- 60 
P	R	583	60-120 
P	R	103	120-300 
